"","X","designation","l","b","ra","dec","mag_j","dj_m","mag_h","dh_m","mag_ks","dks_m","mag3_6","d3_6m","mag4_5","d4_5m","ra_epoch2000","dec_epoch2000","errHalfMaj","errHalfMin","errPosAng","source_id","ra_x","ra_error","dec_x","dec_error","parallax","parallax_error","pmra","pmra_error","pmdec","pmdec_error","duplicated_source","phot_g_mean_flux","phot_g_mean_flux_error","phot_g_mean_mag","phot_bp_mean_flux","phot_bp_mean_flux_error","phot_bp_mean_mag","phot_rp_mean_flux","phot_rp_mean_flux_error","phot_rp_mean_mag","bp_rp","radial_velocity","radial_velocity_error","rv_nb_transits","teff_val","a_g_val","e_bp_min_rp_val","radius_val","lum_val","angDist"
"1220",333,"SSTGLMC G134.7694+01.1257",134.769444,1.125733,38.425947,61.62443,15.905,0.091,14.984,0.088,14.584,0.082,13.671,0.047,13.189,0.042,38.4259761713689,61.6244291622573,0.007,0.005,0,465537483811844992,38.42596939204,0.2019,61.62442555547,0.2256,0.3751,0.2881,-0.748,0.315,-0.838,0.464,"false",427.297,1.54681,19.111542,98.8903,5.60571,20.363504,584.378,6.46599,17.845186,2.518318,NA,NA,0,NA,NA,NA,NA,NA,0.05
"1221",337,"SSTGLMC G134.7324+01.0158",134.732396,1.01585,38.265616,61.537114,16.186,0.088,15.071,0.089,14.61,0.09,13.016,0.075,12.476,0.045,38.2656388588555,61.5371260065933,0.011,0.006,0,465535353508829184,38.26562757127,0.2366,61.53712089786,0.2989,0.7269,0.3327,-1.249,0.395,-1.187,0.707,"false",359.454,3.84265,19.299257,190.058,7.42858,19.654175,589.315,14.8584,17.83605,1.818125,NA,NA,0,NA,NA,NA,NA,NA,0.058365
"1222",347,"SSTGLMC G134.7975+01.0585",134.7975,1.058589,38.426168,61.551662,16.477,0.131,15.292,0.111,14.932,0.112,14.062,0.052,13.801,0.04,38.4262232621318,61.5516574149003,0.011,0.008,0,465535941915133056,38.42621628119,0.3167,61.55165575366,0.3729,0.5866,0.4386,-0.772,0.508,-0.386,0.74,"false",215.563,1.06443,19.854427,104.099,9.97039,20.30777,368.826,6.62645,18.344866,1.962904,NA,NA,0,NA,NA,NA,NA,NA,0.096197
"1223",366,"SSTGLMC G134.6418+01.1945",134.64185,1.194503,38.233013,61.736795,15.977,0.07,14.914,0.067,14.623,0.088,14.034,0.072,13.626,0.044,38.2331079364508,61.7367985042876,0.005,0.004,0,465541984937777280,38.23310050012,0.161,61.73679687611,0.1479,0.5819,0.2119,-0.818,0.253,-0.378,0.321,"false",543.68,1.70141,18.850008,138.989,5.09465,19.993937,705.884,11.5216,17.640085,2.353851,NA,NA,0,NA,NA,NA,NA,NA,0.162327
"1224",369,"SSTGLMC G134.5981+01.1572",134.598106,1.15725,38.117693,61.718994,15.425,0.047,14.273,0.044,13.663,0.041,12.707,0.044,12.394,0.036,38.1178035412775,61.7190020165577,0.005,0.004,0,465553254932200704,38.11779677827,0.1279,61.7189986362,0.1304,0.7222,0.1898,-0.744,0.227,-0.785,0.294,"false",656.816,9.63857,18.644756,209.211,11.7791,19.549929,1009.83,49.0727,17.251303,2.298626,NA,NA,0,NA,NA,NA,NA,NA,0.190742
"1225",374,"SSTGLMC G134.6559+00.9593",134.655914,0.959372,38.072211,61.513985,NA,NA,14.688,0.071,14.457,0.087,13.946,0.037,13.627,0.046,38.0724095148966,61.5139869865162,0.005,0.003,0,465532089333678848,38.07240160537,0.1341,61.51398565153,0.1544,0.6767,0.1919,-0.876,0.212,-0.31,0.329,"false",604.653,4.86548,18.7346,207.494,10.8732,19.558876,802.24,22.2551,17.50116,2.057716,NA,NA,0,NA,NA,NA,NA,NA,0.340925
"1226",382,"SSTGLMC G128.1947+00.5666",128.194704,0.566692,24.499643,62.961704,15.891,0.072,15.881,0.152,15.276,0.164,15.201,0.056,15.094,0.07,24.4996574715324,62.9617106624078,0.003,0.002,0,512434648334918528,24.49965299343,0.0898,62.96170847342,0.0924,0.263,0.1294,-0.473,0.16,-0.508,0.18,"false",1232.28,1.22681,17.961596,459.312,5.58347,18.69612,1179.83,6.34956,17.082375,1.613745,NA,NA,0,NA,NA,NA,NA,NA,0.033707
"1227",385,"SSTGLMC G134.6101+01.0227",134.610193,1.022761,38.033822,61.589968,15.28,0.052,14.207,0.05,13.551,0.043,12.98,0.033,12.697,0.026,38.0339767276565,61.5899711972216,0.005,0.003,0,465539201798705536,38.03397155765,0.1358,61.58996915209,0.1494,0.3511,0.1894,-0.571,0.213,-0.475,0.316,"false",611.786,3.11623,18.721867,150.091,6.62528,19.910505,805.204,13.0021,17.497156,2.413349,NA,NA,0,NA,NA,NA,NA,NA,0.265268
"1228",386,"SSTGLMC G134.5837+01.0212",134.583761,1.021208,37.98116,61.598528,14.69,0.032,14.289,0.049,14.076,0.06,13.909,0.061,13.602,0.054,37.98131358678,61.5985387239289,0.002,0.001,0,465550918469505152,37.98130965235,0.0501,61.59853546842,0.0471,0.3117,0.0644,-0.435,0.079,-0.756,0.106,"false",3364.48,1.82099,16.87107,1216.64,7.65284,17.638483,3311.76,6.54374,15.961772,1.676711,NA,NA,0,4167.5,NA,NA,NA,NA,0.265809
"1229",387,"SSTGLMC G128.2804+00.7666",128.280457,0.766653,24.765841,63.142768,16.007,0.069,15.876,0.176,15.398,0.157,15.277,0.064,15.091,0.05,24.7658917238134,63.1427879059893,0.003,0.002,0,511710413770034176,24.76588665018,0.0801,63.14278519716,0.0948,0.4292,0.1282,-0.532,0.149,-0.629,0.186,"false",1148.07,1.19701,18.038446,407.377,8.28262,18.826397,1103.57,5.34914,17.154919,1.671478,NA,NA,0,NA,NA,NA,NA,NA,0.109274
"1230",400,"SSTGLMC G134.5882+01.0465",134.588212,1.046578,38.009999,61.620332,13.333,0.023,12.877,0.024,12.601,0.025,12.04,0.038,11.662,0.034,38.010177482008,61.6203444200938,0.001,0.001,0,465551060209225728,38.01016999081,0.0224,61.62034230735,0.0237,0.4941,0.0297,-0.827,0.034,-0.491,0.052,"false",14693.5,4.69043,15.27055,5685.08,8.27907,15.964547,13411.5,13.4517,14.443228,1.521319,NA,NA,0,4409.01,NA,NA,3.05,3.171,0.30866
"1231",404,"SSTGLMC G134.7082+01.0067",134.708257,1.006756,38.211525,61.537916,14.038,0.029,12.993,0.026,12.327,0.023,11.299,0.045,10.868,0.029,38.211670080516,61.5379348916247,0.002,0.002,0,465538175307382528,38.21166401386,0.0737,61.53793162758,0.0725,0.444,0.0921,-0.672,0.126,-0.758,0.16,"false",1745.64,30.4585,17.583477,550.195,32.067,18.500097,2404.44,124.648,16.309385,2.190712,NA,NA,0,NA,NA,NA,NA,NA,0.258035
"1232",412,"SSTGLMC G134.6860+01.0212",134.686068,1.021264,38.180067,61.559781,14.187,0.026,13.399,0.026,13.072,0.03,12.213,0.038,11.845,0.03,38.1802219292254,61.5597889703697,0.003,0.002,0,465538450185274368,38.18020918322,0.0785,61.5597922021,0.084,0.1255,0.1095,-1.41,0.123,0.751,0.177,"false",3462.67,4.2709,16.839838,950.755,9.45172,17.906218,3971.69,16.332,15.764482,2.141736,NA,NA,0,3669,1.8503,0.9113,NA,NA,0.267167
"1233",413,"SSTGLMC G134.7362+01.1462",134.736196,1.146217,38.377878,61.656103,13.893,0.031,12.909,0.029,12.169,0.019,11.172,0.048,10.861,0.023,38.3779742105709,61.6561294374058,0.001,0.001,0,465540541828621824,38.37796836484,0.0385,61.65612772145,0.0396,0.4451,0.0545,-0.645,0.059,-0.399,0.085,"false",5346.48,13.7644,16.368196,1601.98,16.1733,17.339745,5738.05,45.2202,15.365008,1.974736,NA,NA,0,3974.75,NA,NA,2.83,1.806,0.189995
"1234",414,"SSTGLMC G134.6667+01.1220",134.666793,1.122,38.223314,61.660261,14.819,0.033,13.874,0.029,13.297,0.031,12.706,0.037,12.492,0.033,38.2233778276493,61.6602751911231,0.003,0.002,0,465541091584447104,38.22337099221,0.1021,61.66027245098,0.1007,0.4598,0.1295,-0.754,0.156,-0.636,0.199,"true",1410.4,11.5431,17.815008,398.883,11.9094,18.849276,1645.23,39.7257,16.721355,2.12792,NA,NA,0,NA,NA,NA,NA,NA,0.120447
"1235",417,"SSTGLMC G136.0196+00.7224",136.01969,0.722397,40.471908,60.756347,16.414,0.118,15.358,0.121,14.818,0.105,13.836,0.05,13.577,0.038,40.4720191497049,60.7563800170396,0.011,0.007,0,465568063979342336,40.47201085967,0.2921,60.75637691014,0.3016,-0.0079,0.4206,-0.941,0.462,-0.722,0.702,"false",260.877,4.93549,19.647278,76.9409,10.111,20.635996,388.84,23.5557,18.287493,2.348503,NA,NA,0,NA,NA,NA,NA,NA,0.228778
"1236",473,"SSTGLMC G134.5439+01.1787",134.543973,1.178725,38.029125,61.759389,13.378,0.023,12.667,0.022,12.316,0.025,11.635,0.044,11.187,0.031,38.0292901125365,61.7594129930761,0.001,0.001,0,465554324384264064,38.02928155172,0.0325,61.75941160584,0.038,0.4831,0.0467,-0.941,0.052,-0.322,0.085,"false",8281.38,7.47181,15.893109,2252.59,14.0041,16.96968,9254.67,24.4025,14.846018,2.123663,NA,NA,0,3685,NA,NA,4.17,2.894,0.294222
"1237",494,"SSTGLMC G134.4539+00.8894",134.453981,0.88945,37.624738,61.525115,14.85,0.029,13.634,0.026,12.984,0.023,12.211,0.032,11.914,0.035,37.6247941766211,61.5251344183949,0.005,0.004,0,465546967099447936,37.62478692125,0.1411,61.5251319681,0.1383,0.4466,0.1926,-0.803,0.227,-0.569,0.317,"false",701.219,1.40707,18.573732,136.318,5.93582,20.015005,998.106,6.99605,17.263979,2.751026,NA,NA,0,NA,NA,NA,NA,NA,0.119096
"1238",498,"SSTGLMC G134.5144+01.0153",134.51448,1.015317,37.841553,61.61918,15.396,0.058,14.251,0.046,13.621,0.046,12.718,0.035,12.331,0.03,37.8416699227718,61.6191687846833,0.005,0.003,0,465546073746835200,37.84166120827,0.1406,61.61916488499,0.1522,0.4959,0.1974,-0.962,0.224,-0.906,0.352,"false",609.474,3.022,18.725977,147.782,6.78331,19.927336,841.763,12.5885,17.448946,2.47839,NA,NA,0,NA,NA,NA,NA,NA,0.20411
"1239",502,"SSTGLMC G134.3792+00.9593",134.379277,0.959383,37.533791,61.617826,15.096,0.043,13.827,0.035,12.85,0.026,11.503,0.027,11.107,0.02,37.5338528136979,61.6178402597764,0.003,0.002,0,465548478928125824,37.533848219,0.089,61.61783669913,0.0814,0.2653,0.1199,-0.507,0.142,-0.827,0.183,"false",1274.5,12.711,17.925018,366.671,14.0115,18.940699,1565.72,47.2441,16.775133,2.165566,NA,NA,0,NA,NA,NA,NA,NA,0.117578
"1240",524,"SSTGLMC G128.3974+00.6152",128.397471,0.615269,24.957776,62.972343,15.272,0.055,14.887,0.081,14.633,0.087,14.521,0.036,14.26,0.086,24.9578775053353,62.9723683888273,0.002,0.001,0,511705118065821952,24.95786341513,0.0562,62.97237218031,0.0603,0.2033,0.0815,-1.487,0.094,0.881,0.112,"false",2796.53,1.97591,17.071817,1147.06,9.3656,17.702421,2480.05,11.0791,16.275768,1.426653,NA,NA,0,NA,NA,NA,NA,NA,0.189546
"1241",536,"SSTGLMC G134.8005+01.3595",134.800561,1.359572,38.677054,61.828147,15.916,0.066,15.05,0.08,14.422,0.066,13.748,0.043,13.311,0.035,38.677151964698,61.828158918652,0.01,0.007,0,465915754465035392,38.67714601791,0.2831,61.82815447445,0.2814,-0.5834,0.4015,-0.652,0.469,-1.032,0.673,"false",279.959,1.6052,19.570631,98.2609,5.39036,20.370436,486.401,7.53258,18.044434,2.326002,NA,NA,0,NA,NA,NA,NA,NA,0.171943
"1242",540,"SSTGLMC G134.8429+01.3654",134.842904,1.365481,38.764524,61.817154,15.236,0.051,14.22,0.063,13.537,0.043,12.456,0.046,11.921,0.03,38.7646748191717,61.8171831427226,0.007,0.006,0,465920633554738048,38.76466880558,0.2252,61.8171804244,0.2037,0.1918,0.2908,-0.66,0.366,-0.631,0.47,"false",427.768,6.06005,19.110346,130.438,7.7876,20.062878,712.072,27.2281,17.630611,2.432266,NA,NA,0,NA,NA,NA,NA,NA,0.27706
"1243",557,"SSTGLMC G134.6703+01.2251",134.670358,1.225122,38.313364,61.754204,14.528,0.049,14.04,0.041,13.614,0.044,13.477,0.04,13.135,0.036,38.3134420191139,61.7541963807287,0.001,0.001,0,465917163221083776,38.31343965551,0.0357,61.75419481502,0.0369,0.3934,0.0511,-0.26,0.057,-0.364,0.083,"false",5335.17,2.66885,16.370495,2250.27,11.6502,16.9708,4656.98,8.64338,15.591659,1.379142,NA,NA,0,4754.24,NA,NA,1.86,1.601,0.135723
"1244",560,"SSTGLMC G134.7877+01.3373",134.787774,1.337369,38.633884,61.81263,15.054,0.041,14.188,0.078,13.674,0.055,13.147,0.05,12.797,0.032,38.6339684139232,61.8126448473163,0.003,0.002,0,465915681452980736,38.63396028922,0.092,61.81264291302,0.0831,0.3627,0.1258,-0.891,0.146,-0.449,0.179,"false",1240.63,3.00776,17.954258,378.707,5.65808,18.90563,1479.43,10.6827,16.836683,2.068947,NA,NA,0,NA,NA,NA,NA,NA,0.153173
"1245",561,"SSTGLMC G134.7946+01.3384",134.794689,1.338489,38.648295,61.810986,14.529,0.03,13.796,0.038,13.638,0.037,13.207,0.042,12.852,0.027,38.6484236951797,61.8109930052403,0.002,0.002,0,465915612730624896,38.64841926627,0.0785,61.81099152349,0.0636,0.3641,0.0901,-0.486,0.117,-0.344,0.134,"false",1893.09,18.3291,17.49544,561.656,19.7597,18.47771,2266.82,74.1419,16.373379,2.104332,NA,NA,0,NA,NA,NA,NA,NA,0.220304
"1246",562,"SSTGLMC G134.7828+01.2860",134.782801,1.286022,38.582176,61.767201,15.47,0.054,14.5,0.057,13.838,0.045,12.784,0.043,12.334,0.03,38.5822960739896,61.7672265766711,0.008,0.006,0,465915166053824640,38.58228537121,0.1941,61.7672202957,0.2176,0.0022,0.2884,-1.176,0.383,-1.459,0.518,"false",352.492,8.45292,19.320492,113.254,9.60816,20.216251,545.425,45.9397,17.920084,2.296167,NA,NA,0,NA,NA,NA,NA,NA,0.22426
"1247",575,"SSTGLMC G134.8148+01.3174",134.81485,1.3174,38.670323,61.783735,15.273,0.048,14.428,0.048,14.05,0.057,13.367,0.047,13.147,0.038,38.6704558057513,61.7837358195963,0.005,0.004,0,465915410874513920,38.67045138802,0.1598,61.78373346039,0.1395,0.3508,0.2161,-0.485,0.275,-0.548,0.291,"true",956.96,2.64559,18.236132,253.898,10.4125,19.33974,1238.56,9.7924,17.029625,2.310116,NA,NA,0,NA,NA,NA,NA,NA,0.226066
"1248",583,"SSTGLMC G134.8419+01.2565",134.841984,1.256531,38.673307,61.717109,15.199,0.043,14.328,0.053,13.704,0.042,12.738,0.041,12.423,0.025,38.6734275329377,61.7171002242794,0.004,0.003,0,465914066542002688,38.67342087947,0.1125,61.71709839459,0.111,0.3487,0.1512,-0.732,0.169,-0.425,0.245,"false",1017.7,2.02159,18.169317,312.745,8.22869,19.113413,1202.68,9.21046,17.061546,2.051867,NA,NA,0,NA,NA,NA,NA,NA,0.208015
"1249",584,"SSTGLMC G134.7909+01.2785",134.790978,1.27855,38.592009,61.75715,14.304,0.029,13.344,0.031,12.755,0.025,11.913,0.051,11.525,0.031,38.5921012948011,61.7571753387035,0.002,0.002,0,465915062974574080,38.59209610472,0.0705,61.75717334091,0.064,0.5275,0.0913,-0.57,0.106,-0.464,0.129,"false",2146.45,19.9521,17.359066,570.432,23.4894,18.460878,2588.46,72.1045,16.229319,2.23156,NA,NA,0,NA,NA,NA,NA,NA,0.181775
"1250",587,"SSTGLMC G134.8183+01.2631",134.818315,1.263153,38.632668,61.732381,15.56,0.05,14.572,0.057,14.23,0.065,13.369,0.04,13.003,0.034,38.6328168171163,61.7323856472844,0.006,0.004,0,465914788096564864,38.6328121002,0.1598,61.73238400347,0.1696,1.0289,0.2327,-0.519,0.248,-0.382,0.356,"false",580.349,5.41576,18.779142,155.46,9.41935,19.872341,758.32,19.8379,17.562288,2.310053,NA,NA,0,NA,NA,NA,NA,NA,0.254273
"1251",593,"SSTGLMC G134.7700+01.6456",134.770081,1.645667,38.854101,62.103564,16.091,0.095,15.836,0.183,15.577,0.19,15.409,0.071,15.167,0.057,38.8541389694071,62.1035865047494,0.004,0.003,0,465951415579327488,38.85412656404,0.1078,62.10359146813,0.1061,0.392,0.1725,-1.348,0.179,1.153,0.227,"false",989.888,1.21035,18.199402,391.375,7.73556,18.869905,953.098,7.19601,17.314075,1.55583,NA,NA,0,NA,NA,NA,NA,NA,0.103217
"1252",597,"SSTGLMC G134.9127+01.5329",134.912696,1.532903,39.039627,61.943987,15.297,0.049,14.158,0.04,13.481,0.038,12.758,0.034,12.292,0.025,39.0396898414966,61.9439991495604,0.007,0.005,0,465923206233426688,39.03968593001,0.1947,61.94399651306,0.2049,0.7163,0.3133,-0.427,0.291,-0.612,0.428,"false",458.075,5.71678,19.036024,96.2687,9.31895,20.392675,636.65,22.6835,17.752169,2.640507,NA,NA,0,NA,NA,NA,NA,NA,0.115042
"1253",604,"SSTGLMC G134.9030+01.5979",134.903059,1.597936,39.075178,62.007572,13.8,0.027,12.283,0.023,11.351,0.018,10.153,0.04,9.751,0.028,39.0752261785731,62.0075492049415,0.009,0.007,0,465947051894030848,39.07522120309,0.2286,62.00754711025,0.2534,0.2971,0.3713,-0.542,0.425,-0.487,0.589,"false",377.557,1.09879,19.24591,49.4293,8.50528,21.116428,697.933,7.43962,17.652386,3.464043,NA,NA,0,NA,NA,NA,NA,NA,0.115591
"1254",605,"SSTGLMC G134.9459+01.5010",134.945926,1.501017,39.077895,61.901611,15.895,0.08,15.847,0.183,15.244,0.153,15.284,0.08,15.11,0.045,39.0779672399014,61.9016182864442,0.004,0.003,0,465876034612530944,39.07796100017,0.1133,61.9016153196,0.1138,0.374,0.1727,-0.683,0.173,-0.689,0.266,"false",1048.15,1.24324,18.13731,418.113,8.80122,18.798153,1030.03,8.82769,17.22979,1.568363,NA,NA,0,NA,NA,NA,NA,NA,0.125264
"1255",616,"SSTGLMC G134.6722+01.4667",134.672284,1.466714,38.513881,61.976533,16.504,0.129,15.147,0.106,14.676,0.106,13.715,0.051,13.302,0.029,38.5137964126861,61.9765152427655,0.014,0.01,0,465937980923205120,38.51379109947,0.3662,61.9765129872,0.3707,-0.7882,0.6154,-0.58,0.649,-0.524,0.897,"false",173.908,1.41982,20.087564,68.7084,4.96998,20.758863,295.536,6.53279,18.585394,2.17347,NA,NA,0,NA,NA,NA,NA,NA,0.156703
"1256",620,"SSTGLMC G135.7054+00.1919",135.705453,0.191953,39.449368,60.398856,13.83,0.025,12.994,0.029,12.258,0.022,11.859,0.036,11.245,0.028,39.4494675943307,60.3988663751165,0.002,0.001,0,465195677432736256,39.44946050237,0.0312,60.39886340004,0.0402,0.512,0.0466,-0.814,0.046,-0.691,0.115,"true",7756.83,3.58309,15.964155,3254.21,11.6953,16.570276,6764.91,9.99547,15.186264,1.384012,NA,NA,0,5017.41,NA,NA,1.5,1.285,0.181
"1257",649,"SSTGLMC G132.8235+01.3184",132.823516,1.318453,34.694964,62.500859,16.186,0.1,15.148,0.096,14.346,0.075,13.316,0.041,12.86,0.044,34.6950300385965,62.5008591214488,0.012,0.007,0,513908023973263232,34.69502407035,0.2746,62.50085657186,0.3908,1.2302,0.4686,-0.64,0.48,-0.592,0.751,"false",260.965,6.56072,19.646908,102.934,9.37165,20.31999,389.195,24.54,18.286503,2.033487,NA,NA,0,NA,NA,NA,NA,NA,0.109773
"1258",657,"SSTGLMC G133.1199+01.4869",133.119923,1.486953,35.422793,62.55987,NA,NA,14.675,0.089,14.604,0.087,14.64,0.063,14.41,0.055,35.4228642274959,62.5598871579574,0.002,0.001,0,513863154457524608,35.42284998661,0.0425,62.55988246111,0.0552,0.3847,0.0855,-1.524,0.072,-1.091,0.118,"false",2130.91,1.36304,17.366951,847.567,6.46582,18.030954,2140.74,10.4524,16.435513,1.595442,NA,NA,0,NA,NA,NA,NA,NA,0.133334
"1259",663,"SSTGLMC G132.9214+01.8461",132.921461,1.846111,35.282576,62.965123,13.229,0.028,12.917,0.038,12.562,0.03,12.186,0.031,11.865,0.035,35.2826272483031,62.9651507695094,0.001,0,0,513945411674044800,35.28261575579,0.0146,62.96515424852,0.0201,0.1234,0.0273,-1.213,0.024,0.808,0.041,"false",15975.6,53.2316,15.17972,7159.31,68.4658,15.714211,13767.6,151.288,14.414776,1.299435,NA,NA,0,4902,NA,NA,NA,NA,0.130485
"1260",667,"SSTGLMC G132.9516+01.8516",132.951688,1.851628,35.349203,62.960035,15.301,0.044,15.071,0.077,14.878,0.098,14.637,0.039,14.479,0.055,35.3493268153084,62.9600551217806,0.002,0.001,0,513942422376805504,35.34931225089,0.0357,62.96005895447,0.0479,0.0758,0.0688,-1.538,0.062,0.89,0.101,"false",2827.74,1.50382,17.059767,1228.96,6.95819,17.627544,2412.41,6.53087,16.305794,1.321751,NA,NA,0,4851.92,NA,NA,NA,NA,0.215195
"1261",674,"SSTGLMC G132.7264+01.5557",132.726459,1.555697,34.66658,62.756844,11.728,0.027,11.531,0.03,11.328,0.019,10.667,0.026,10.357,0.033,34.6666152282986,62.7568626529581,0,0,0,513929571833963776,34.66659955745,0.0095,62.75686611287,0.0138,0.1105,0.0192,-1.666,0.017,0.804,0.03,"false",103164,340.601,13.154544,43924.9,401.642,13.744612,88521.5,978.564,12.394298,1.350314,NA,NA,0,4753.98,NA,NA,NA,NA,0.088767
"1262",688,"SSTGLMC G129.9018+00.5984",129.901875,0.598481,28.168011,62.638658,16.45,0.14,16.289,0.182,15.294,0.169,15.468,0.089,15.255,0.109,28.1684654897769,62.6386317330506,0.008,0.007,0,511778785359644800,28.16845191607,0.1976,62.63863603914,0.2322,0.509,0.3255,-1.449,0.429,1,0.508,"false",272.357,0.802172,19.60052,81.8925,14.1606,20.568277,358.907,15.3693,18.374466,2.193811,NA,NA,0,NA,NA,NA,NA,NA,0.757904
"1263",703,"SSTGLMC G133.6827+01.8335",133.682699,1.833517,36.83307,62.686437,16.125,0.081,15.837,0.137,15.44,0.176,14.978,0.067,14.844,0.052,36.8331831761802,62.6864603503875,0.009,0.005,0,514064841819762560,36.83317709859,0.1556,62.68645669186,0.2145,0.4541,0.3109,-0.648,0.338,-0.85,0.573,"false",401.23,0.839747,19.179882,100.326,4.39231,20.347858,502.485,4.77573,18.009113,2.338745,NA,NA,0,NA,NA,NA,NA,NA,0.204984
"1264",714,"SSTGLMC G129.3983+00.0013",129.398357,0.001328,26.819002,62.169987,16.076,0.099,15.566,0.135,14.986,0.129,14.703,0.064,14.509,0.065,26.8192980779535,62.1700879684523,0.004,0.003,0,511422650960695168,26.819285301,0.1198,62.17008101693,0.1346,0.2109,0.1778,-1.385,0.205,-1.615,0.27,"false",712.16,1.01171,18.556921,211.476,5.54179,19.538239,815.042,4.565,17.48397,2.054268,NA,NA,0,NA,NA,NA,NA,NA,0.616225
"1265",719,"SSTGLMC G133.3657+01.7371",133.365768,1.737153,36.112931,62.709396,15.456,0.052,15.104,0.088,15.091,0.125,14.843,0.054,14.577,0.057,36.1130780033829,62.7093591293652,0.002,0.001,0,513881914875617280,36.11306276169,0.0465,62.70936257445,0.0649,0.4435,0.093,-1.623,0.079,0.8,0.136,"false",1752.22,1.15965,17.579397,714.023,8.52127,18.217108,1571.17,5.7297,16.771364,1.445744,NA,NA,0,NA,NA,NA,NA,NA,0.276578
"1266",742,"SSTGLMC G133.3578+02.1602",133.357862,2.160236,36.425389,63.107911,16.322,0.102,16.003,0.19,15.545,0.197,15.408,0.058,15.141,0.058,36.4255811716203,63.1078936662398,0.007,0.004,0,514269591499505920,36.42556897558,0.1368,63.10789741478,0.2025,0.5097,0.2648,-1.281,0.268,0.871,0.461,"false",435.971,0.760804,19.08972,128.253,5.24051,20.08122,510.503,4.87324,17.991924,2.089296,NA,NA,0,NA,NA,NA,NA,NA,0.319079
"1267",758,"SSTGLMC G133.0327+01.8993",133.032731,1.899305,35.552562,62.977128,NA,NA,15.905,0.166,15.051,0.116,13.442,0.042,12.713,0.032,35.5526017276803,62.9771219203804,0.01,0.007,0,513947576332814080,35.55259263623,0.239,62.97711920752,0.3315,-0.4538,0.4828,-0.959,0.446,-0.63,0.657,"false",193.163,0.897662,19.973557,72.4218,4.94669,20.701715,281.279,5.56335,18.639078,2.062637,NA,NA,0,NA,NA,NA,NA,NA,0.068567
"1268",759,"SSTGLMC G130.0559-00.1994",130.055975,-0.199469,28.088129,61.826818,15.771,0.07,15.547,0.153,15.322,0.16,14.968,0.071,14.787,0.057,28.0880666506545,61.826814707332,0.003,0.002,0,511344448194627584,28.08805336868,0.0714,61.82681927011,0.0794,0.2827,0.1111,-1.456,0.126,1.06,0.163,"false",1344.18,1.09371,17.86722,482.285,4.89807,18.643127,1331.32,5.97276,16.951212,1.691916,NA,NA,0,NA,NA,NA,NA,NA,0.106636
"1269",761,"SSTGLMC G130.1334-00.1075",130.133449,-0.1075,28.293688,61.897973,NA,NA,15.056,0.089,14.745,0.128,14.662,0.052,14.337,0.067,28.2937285290987,61.8979666674087,0.002,0.001,0,511345788224306816,28.29371584287,0.0437,61.89797114478,0.05,0.1488,0.0712,-1.388,0.075,1.04,0.102,"false",2606.34,1.49887,17.148287,1085.32,5.43634,17.762493,2256.34,5.54987,16.378408,1.384085,NA,NA,0,NA,NA,NA,NA,NA,0.07241
"1270",787,"SSTGLMC G130.0341-00.1753",130.034186,-0.175347,28.055171,61.855361,14.874,0.049,14.654,0.089,14.432,0.079,14.131,0.034,14.014,0.04,28.0551870851424,61.8553663318858,0.002,0.001,0,511344723072491904,28.05517432119,0.0415,61.85537125396,0.0475,0.3105,0.0661,-1.398,0.075,1.143,0.101,"false",3142.1,1.58129,16.945316,1181.23,7.68321,17.670553,2987.39,7.6885,16.07369,1.596863,NA,NA,0,4350,NA,NA,NA,NA,0.033384
"1271",788,"SSTGLMC G130.0263-00.1908",130.026342,-0.190853,28.031343,61.842111,14.845,0.048,14.699,0.078,14.36,0.073,14.259,0.046,14.092,0.046,28.031312413862,61.8421010577209,0.002,0.001,0,511338843254936832,28.03129915184,0.0412,61.84210587482,0.0472,0.0935,0.0673,-1.454,0.076,1.119,0.101,"false",3115.79,1.83238,16.954443,1197.47,7.28517,17.655727,2956.29,9.85508,16.085052,1.570675,NA,NA,0,4330,NA,NA,NA,NA,0.063096
"1272",789,"SSTGLMC G130.0278-00.1640",130.027811,-0.164078,28.0476,61.867806,15.037,0.036,14.788,0.077,14.402,0.071,14.358,0.05,14.167,0.048,28.0475779684265,61.8678562768542,0.002,0.001,0,511347708067573248,28.04756391625,0.0446,61.86786032609,0.0495,0.139,0.0691,-1.539,0.077,0.94,0.105,"false",2858.39,1.51954,17.048063,1108.74,5.50159,17.739315,2701.71,9.34283,16.182823,1.556492,NA,NA,0,4382,NA,NA,NA,NA,0.18482
"1273",792,"SSTGLMC G130.0677+00.1151",130.067714,0.115175,28.269894,62.12988,14.665,0.035,14.369,0.042,14.093,0.067,14.088,0.032,13.627,0.069,28.2700630126668,62.1298819040489,0.001,0.001,0,511726665923585024,28.27005488896,0.0255,62.12987823307,0.0287,0.2705,0.0426,-0.882,0.042,-0.853,0.059,"false",7266.07,2.63895,16.035116,3509.39,7.94744,16.48831,5504.84,8.12704,15.410059,1.078251,NA,NA,0,5016.4,1.758,0.865,NA,NA,0.284512
