#medianL medianB  madL  madB  regDL  regDB  medianPmRa  madPmRa  medianPmDec  madPmDec  medianPlx madPlx nObj possibleName tileEdge tileRA tileDEC known unknown
184.088 2.487 0.043 0.049 0.179 0.194 0.35 0.14 -0.082 0.193 0.301 0.147 55 unknown 0.2 184.0 2.4 False True
184.281 1.735 0.038 0.037 0.189 0.198 0.185 0.127 -1.013 0.171 0.244 0.084 87 unknown 0.2 184.2 1.6 False True
184.658 1.277 0.03 0.034 0.199 0.199 0.369 0.173 -0.411 0.195 0.154 0.083 97 unknown 0.2 184.6 1.2 False True
184.899 3.126 0.027 0.021 0.184 0.196 0.262 0.218 -0.614 0.096 0.202 0.079 100 Koposov_53 0.2 184.8 3.0 True False
185.106 7.085 0.048 0.05 0.196 0.194 -0.149 0.195 -1.582 0.158 0.256 0.084 57 unknown 0.2 185.0 7.0 False True
185.678 5.909 0.038 0.034 0.195 0.185 0.473 0.112 -3.204 0.092 0.447 0.052 76 Gulliver_56,UBC73 0.2 185.6 5.8 True False
186.071 5.255 0.037 0.024 0.19 0.167 -0.366 0.078 -2.087 0.125 0.27 0.059 45 unknown 0.2 186.0 5.2 False True
186.267 -2.556 0.015 0.018 0.196 0.196 0.826 0.165 -0.24 0.087 0.148 0.085 88 Berkeley_72 0.2 186.2 -2.6 True False
186.317 1.264 0.036 0.03 0.18 0.193 0.946 0.118 -2.938 0.166 0.418 0.081 104 IC_2157 0.2 186.2 1.2 True False
186.561 0.139 0.021 0.027 0.151 0.19 0.239 0.093 -2.235 0.071 0.47 0.047 44 NGC_2129 0.2 186.4 -0.0 True False
186.531 1.702 0.036 0.048 0.195 0.192 0.224 0.151 -2.345 0.239 0.206 0.111 41 unknown 0.2 186.4 1.6 False True
186.562 1.753 0.029 0.026 0.19 0.199 -0.177 0.119 -2.017 0.125 0.2 0.085 181 NGC_2158 0.2 186.4 1.6 True False
186.505 1.897 0.034 0.042 0.196 0.196 2.304 0.148 -2.93 0.18 1.102 0.074 40 NGC_2168 0.2 186.4 1.8 True False
186.565 1.841 0.027 0.027 0.195 0.198 -0.189 0.15 -2.006 0.131 0.198 0.087 162 unknown 0.2 186.4 1.8 False True
186.515 2.13 0.049 0.037 0.199 0.193 2.228 0.165 -2.919 0.18 1.117 0.044 114 NGC_2168 0.2 186.4 2.0 True False
186.53 2.3 0.05 0.047 0.198 0.192 2.263 0.178 -2.895 0.176 1.134 0.038 133 NGC_2168 0.2 186.4 2.2 True False
186.507 2.481 0.051 0.055 0.189 0.199 2.366 0.133 -2.991 0.196 1.123 0.052 58 NGC_2168 0.2 186.4 2.4 True False
186.499 2.511 0.029 0.033 0.191 0.185 0.54 0.133 -0.444 0.126 0.231 0.066 101 Koposov_63 0.2 186.4 2.4 True False
186.626 0.141 0.012 0.018 0.168 0.178 0.206 0.098 -2.19 0.078 0.478 0.04 33 NGC_2129 0.2 186.6 -0.0 True False
186.641 1.774 0.019 0.015 0.195 0.177 -0.163 0.09 -1.994 0.108 0.192 0.068 538 NGC_2158 0.2 186.6 1.6 True False
186.649 1.773 0.019 0.014 0.189 0.196 0.068 0.312 -1.994 0.2 0.178 0.083 83 NGC_2158 0.2 186.6 1.6 True False
186.644 1.773 0.017 0.014 0.146 0.11 -0.565 0.168 -1.635 0.127 0.242 0.067 22 NGC_2158 0.2 186.6 1.6 True False
186.653 1.772 0.024 0.016 0.18 0.193 0.074 0.104 -2.021 0.084 0.188 0.076 60 NGC_2158 0.2 186.6 1.6 True False
186.644 1.764 0.027 0.028 0.181 0.189 -0.603 0.059 -1.798 0.209 0.221 0.096 29 NGC_2158 0.2 186.6 1.6 True False
186.654 1.774 0.023 0.015 0.18 0.199 -0.413 0.113 -2.321 0.094 0.137 0.081 39 NGC_2158 0.2 186.6 1.6 True False
186.649 1.828 0.024 0.02 0.197 0.196 -0.203 0.103 -1.985 0.078 0.178 0.075 229 NGC_2158 0.2 186.6 1.8 True False
186.706 1.925 0.044 0.043 0.185 0.198 2.153 0.195 -2.988 0.124 1.106 0.085 41 NGC_2168 0.2 186.6 1.8 True False
186.66 1.848 0.022 0.026 0.198 0.177 -0.009 0.21 -1.736 0.126 0.208 0.108 38 NGC_2158 0.2 186.6 1.8 True False
186.648 1.825 0.023 0.018 0.189 0.185 -0.245 0.159 -2.107 0.138 0.193 0.078 110 NGC_2158 0.2 186.6 1.8 True False
186.685 2.13 0.053 0.044 0.19 0.199 2.234 0.186 -2.844 0.163 1.12 0.067 124 NGC_2168 0.2 186.6 2.0 True False
186.677 2.286 0.044 0.045 0.195 0.196 2.314 0.183 -2.91 0.146 1.137 0.039 153 NGC_2168 0.2 186.6 2.2 True False
186.687 2.481 0.036 0.031 0.182 0.197 2.253 0.109 -2.905 0.113 1.13 0.099 44 NGC_2168 0.2 186.6 2.4 True False
186.847 -2.487 0.029 0.028 0.193 0.195 0.493 0.177 -1.006 0.171 0.153 0.093 134 Berkeley_21 0.2 186.8 -2.6 True False
186.903 0.315 0.039 0.065 0.174 0.199 2.547 0.186 -2.977 0.191 0.92 0.147 31 COIN-Gaia_24 0.2 186.8 0.2 True False
186.897 1.896 0.045 0.043 0.193 0.187 2.327 0.152 -2.857 0.198 1.062 0.152 44 NGC_2168 0.2 186.8 1.8 True False
186.887 2.086 0.051 0.063 0.195 0.199 2.373 0.196 -2.882 0.174 1.073 0.086 57 NGC_2168 0.2 186.8 2.0 True False
186.885 2.275 0.047 0.06 0.194 0.197 2.24 0.147 -2.945 0.143 1.122 0.044 61 NGC_2168 0.2 186.8 2.2 True False
186.87 2.673 0.039 0.049 0.162 0.193 2.305 0.11 -2.951 0.146 1.078 0.095 24 NGC_2168 0.2 186.8 2.6 True False
187.452 -1.112 0.021 0.021 0.189 0.157 1.036 0.08 -4.155 0.083 0.518 0.054 59 Basel_11b 0.2 187.4 -1.2 True False
187.493 -0.909 0.047 0.059 0.188 0.191 0.506 0.149 -0.438 0.127 0.211 0.089 48 unknown 0.2 187.4 -1.0 False True
188.063 -2.233 0.018 0.017 0.197 0.187 0.292 0.219 -2.656 0.184 0.219 0.095 91 Czernik_24 0.2 188.0 -2.4 True False
188.104 -0.918 0.026 0.031 0.185 0.169 -0.244 0.143 -1.446 0.134 0.258 0.069 37 unknown 0.2 188.0 -1.0 False True
188.094 0.147 0.031 0.03 0.186 0.166 0.806 0.069 -1.511 0.064 0.279 0.044 91 FSR_0883 0.2 188.0 -0.0 True False
189.508 1.889 0.039 0.044 0.195 0.195 -0.387 0.124 -3.183 0.111 0.389 0.059 106 FSR_0893 0.2 189.4 1.8 True False
189.69 -4.324 0.058 0.043 0.195 0.187 0.254 0.11 -0.106 0.138 0.215 0.113 39 unknown 0.2 189.6 -4.4 False True
189.693 3.896 0.031 0.035 0.189 0.179 1.099 0.127 -2.652 0.107 0.326 0.052 100 UBC74 0.2 189.6 3.8 True False
189.884 0.5 0.039 0.029 0.188 0.191 0.209 0.157 -2.171 0.172 0.488 0.111 51 unknown 0.2 189.8 0.4 False True
190.063 -9.045 0.035 0.029 0.16 0.194 0.284 0.104 -2.395 0.126 0.671 0.068 45 COIN-Gaia_26 0.2 190.0 -9.2 True False
190.122 -2.322 0.038 0.05 0.164 0.176 -0.309 0.075 -3.66 0.077 0.526 0.055 33 COIN-Gaia_41 0.2 190.0 -2.4 True False
190.49 -5.104 0.042 0.055 0.194 0.196 0.272 0.156 -0.382 0.189 0.192 0.063 70 unknown 0.2 190.4 -5.2 False True
190.957 -0.726 0.03 0.053 0.197 0.198 -0.43 0.158 -1.081 0.086 0.416 0.056 56 FSR_0904 0.2 190.8 -0.8 True False
190.907 3.317 0.021 0.018 0.189 0.193 0.261 0.133 1.284 0.103 0.251 0.065 86 unknown 0.2 190.8 3.2 False True
190.93 6.294 0.043 0.031 0.184 0.18 1.886 0.158 -3.799 0.079 0.608 0.071 39 unknown 0.2 190.8 6.2 False True
191.063 -0.848 0.042 0.026 0.197 0.187 -0.548 0.115 -1.074 0.087 0.476 0.071 35 FSR_0904 0.2 191.0 -1.0 True False
191.053 -0.741 0.026 0.03 0.198 0.197 -0.445 0.136 -1.136 0.081 0.431 0.069 77 FSR_0904 0.2 191.0 -0.8 True False
191.058 6.293 0.026 0.03 0.179 0.192 1.862 0.094 -3.805 0.085 0.635 0.034 58 FSR_0905 0.2 191.0 6.2 True False
191.891 0.706 0.028 0.04 0.193 0.196 -0.085 0.123 -1.266 0.116 0.435 0.102 45 unknown 0.2 191.8 0.6 False True
191.94 0.911 0.03 0.055 0.197 0.199 -0.107 0.223 -1.319 0.178 0.399 0.113 86 unknown 0.2 191.8 0.8 False True
192.344 -3.128 0.038 0.042 0.197 0.198 0.331 0.137 -0.439 0.153 0.116 0.094 56 unknown 0.2 192.2 -3.2 False True
192.329 3.523 0.033 0.039 0.191 0.196 -0.065 0.164 -0.48 0.118 0.22 0.074 103 unknown 0.2 192.2 3.4 False True
192.56 5.358 0.032 0.032 0.198 0.193 0.024 0.151 -1.386 0.13 0.176 0.123 84 Berkeley_23 0.2 192.4 5.2 True False
192.533 5.487 0.053 0.047 0.198 0.197 -0.041 0.167 -1.409 0.156 0.193 0.081 87 unknown 0.2 192.4 5.4 False True
192.859 -2.292 0.032 0.018 0.198 0.178 0.078 0.155 -1.655 0.152 0.285 0.108 72 FSR_0921 0.2 192.8 -2.4 True False
192.862 1.54 0.032 0.033 0.159 0.182 -0.518 0.083 -1.339 0.061 0.599 0.067 36 Skiff_J0619+18.5 0.2 192.8 1.4 True False
193.248 -1.045 0.031 0.029 0.198 0.199 0.55 0.157 0.128 0.141 0.529 0.11 56 FSR_0923 0.2 193.2 -1.2 True False
194.278 2.475 0.032 0.035 0.192 0.188 0.158 0.156 -0.673 0.108 0.214 0.097 67 unknown 0.2 194.2 2.4 False True
194.48 -0.905 0.04 0.036 0.192 0.193 -0.46 0.14 -0.973 0.119 0.542 0.055 68 unknown 0.2 194.4 -1.0 False True
194.518 1.724 0.043 0.044 0.197 0.199 0.158 0.213 -0.391 0.159 0.186 0.092 89 unknown 0.2 194.4 1.6 False True
194.48 2.909 0.044 0.057 0.197 0.194 0.009 0.12 -0.523 0.212 0.196 0.06 83 unknown 0.2 194.4 2.8 False True
194.612 -3.494 0.008 0.013 0.109 0.142 -0.39 0.123 -0.861 0.15 0.461 0.05 22 FSR_0932 0.2 194.6 -3.6 True False
195.101 2.295 0.058 0.042 0.198 0.194 0.198 0.242 -0.304 0.171 0.211 0.082 110 unknown 0.2 195.0 2.2 False True
195.312 -1.307 0.032 0.027 0.199 0.196 0.465 0.151 -0.107 0.144 0.164 0.125 92 FSR_0937 0.2 195.2 -1.4 True False
195.299 4.509 0.029 0.032 0.196 0.189 -0.073 0.088 -1.043 0.068 0.361 0.055 91 FSR_0935 0.2 195.2 4.4 True False
195.546 -3.651 0.035 0.035 0.179 0.189 -0.433 0.136 0.084 0.085 0.265 0.063 42 FSR_0942 0.2 195.4 -3.8 True False
195.563 -3.57 0.028 0.02 0.18 0.153 -0.378 0.107 0.057 0.087 0.286 0.053 78 FSR_0942 0.2 195.4 -3.6 True False
195.554 0.754 0.019 0.021 0.188 0.152 0.854 0.112 0.169 0.096 0.206 0.077 50 FSR_0941 0.2 195.4 0.6 True False
195.648 -2.905 0.028 0.036 0.199 0.196 -1.208 0.142 -1.703 0.113 0.966 0.11 51 unknown 0.2 195.6 -3.0 False True
195.7 -0.094 0.043 0.037 0.197 0.186 0.072 0.169 -0.425 0.186 0.167 0.092 122 unknown 0.2 195.6 -0.2 False True
195.936 1.696 0.026 0.022 0.182 0.183 -0.146 0.14 0.01 0.171 0.216 0.067 104 FSR_0948 0.2 195.8 1.6 True False
196.153 9.486 0.035 0.023 0.194 0.179 -0.413 0.164 -0.159 0.131 0.286 0.061 44 unknown 0.2 196.0 9.4 False True
196.535 0.305 0.043 0.042 0.196 0.192 0.232 0.15 -0.012 0.174 0.499 0.093 98 FSR_0951,UBC79 0.2 196.4 0.2 True False
196.684 -0.563 0.025 0.02 0.187 0.189 -0.085 0.137 -2.843 0.073 0.335 0.044 85 FSR_0953 0.2 196.6 -0.6 True False
196.678 0.3 0.052 0.039 0.192 0.188 0.251 0.105 0.063 0.118 0.493 0.08 73 FSR_0951,UBC79 0.2 196.6 0.2 True False
196.875 -3.081 0.055 0.029 0.191 0.187 -0.501 0.184 -0.587 0.154 0.306 0.071 50 unknown 0.2 196.8 -3.2 False True
197.165 -2.322 0.027 0.038 0.191 0.196 0.606 0.142 -1.541 0.15 0.271 0.075 79 NGC_2194 0.2 197.0 -2.4 True False
197.165 -2.337 0.026 0.039 0.164 0.156 0.438 0.065 -1.406 0.1 0.267 0.058 85 NGC_2194 0.2 197.0 -2.4 True False
197.105 1.872 0.018 0.019 0.182 0.166 1.238 0.076 -1.364 0.127 0.341 0.062 85 UBC90 0.2 197.0 1.8 True False
197.32 -4.505 0.055 0.045 0.196 0.197 0.365 0.167 -0.295 0.204 0.179 0.085 76 unknown 0.2 197.2 -4.6 False True
197.258 -2.439 0.028 0.03 0.188 0.181 0.517 0.077 -1.459 0.103 0.276 0.052 97 NGC_2194 0.2 197.2 -2.6 True False
197.256 -2.337 0.03 0.035 0.194 0.192 0.222 0.065 -1.661 0.076 0.226 0.081 25 NGC_2194 0.2 197.2 -2.4 True False
197.257 -2.341 0.027 0.026 0.19 0.199 0.522 0.086 -1.445 0.077 0.267 0.051 398 NGC_2194 0.2 197.2 -2.4 True False
197.279 -2.333 0.045 0.044 0.133 0.17 0.133 0.052 -1.266 0.081 0.221 0.085 12 NGC_2194 0.2 197.2 -2.4 True False
197.264 -2.323 0.027 0.027 0.152 0.198 0.465 0.188 -1.188 0.08 0.283 0.072 55 NGC_2194 0.2 197.2 -2.4 True False
197.312 -2.103 0.014 0.02 0.195 0.171 0.934 0.132 -1.943 0.061 0.24 0.05 67 Skiff_J0614+12.9 0.2 197.2 -2.2 True False
197.306 1.501 0.048 0.051 0.195 0.197 0.147 0.159 -0.806 0.207 0.231 0.115 99 unknown 0.2 197.2 1.4 False True
197.283 2.329 0.043 0.046 0.194 0.193 -0.217 0.175 -1.149 0.139 0.224 0.085 70 unknown 0.2 197.2 2.2 False True
197.264 2.467 0.046 0.021 0.195 0.191 -0.13 0.109 -1.096 0.113 0.255 0.089 91 unknown 0.2 197.2 2.4 False True
197.226 8.903 0.017 0.018 0.2 0.196 -0.029 0.087 -1.545 0.099 0.215 0.047 105 NGC_2304 0.2 197.2 8.8 True False
197.957 -5.861 0.031 0.039 0.192 0.198 -0.024 0.129 -0.784 0.104 0.173 0.104 98 NGC_2141 0.2 197.8 -6.0 True False
197.957 -5.747 0.028 0.031 0.197 0.195 0.018 0.169 -0.786 0.173 0.183 0.092 129 NGC_2141 0.2 197.8 -5.8 True False
197.915 0.566 0.029 0.026 0.195 0.195 -0.594 0.18 -0.974 0.155 0.231 0.084 93 Teutsch_12 0.2 197.8 0.4 True False
198.06 -5.868 0.036 0.035 0.181 0.193 0.061 0.316 -0.835 0.286 0.238 0.113 55 NGC_2141 0.2 198.0 -6.0 True False
198.058 -5.833 0.031 0.022 0.197 0.194 -0.036 0.105 -0.741 0.105 0.219 0.084 297 NGC_2141 0.2 198.0 -6.0 True False
198.053 -5.758 0.025 0.027 0.187 0.19 -0.362 0.096 -0.549 0.185 0.22 0.133 66 NGC_2141 0.2 198.0 -5.8 True False
198.043 -5.742 0.027 0.042 0.189 0.186 0.28 0.168 -1.176 0.103 0.135 0.101 54 NGC_2141 0.2 198.0 -5.8 True False
198.058 -5.772 0.031 0.017 0.199 0.2 -0.008 0.107 -0.743 0.095 0.187 0.074 241 NGC_2141 0.2 198.0 -5.8 True False
199.317 -6.119 0.028 0.024 0.196 0.188 0.585 0.073 0.101 0.12 0.179 0.055 68 unknown 0.2 199.2 -6.2 False True
199.509 -0.87 0.047 0.055 0.18 0.198 -0.52 0.165 -1.169 0.126 0.378 0.128 66 unknown 0.2 199.4 -1.0 False True
199.718 -1.687 0.035 0.043 0.194 0.19 0.073 0.194 -0.007 0.145 0.231 0.1 80 unknown 0.2 199.6 -1.8 False True
199.753 3.53 0.033 0.029 0.198 0.192 0.144 0.131 -0.795 0.131 0.186 0.058 95 FSR_0975 0.2 199.6 3.4 True False
199.874 -8.077 0.013 0.013 0.188 0.192 0.694 0.094 -0.439 0.139 0.127 0.098 56 Berkeley_22 0.2 199.8 -8.2 True False
180.545 0.832 0.018 0.014 0.097 0.089 0.068 0.108 -1.772 0.118 0.236 0.061 73 Czernik_23 0.1 180.5 0.8 True False
180.748 0.86 0.024 0.028 0.094 0.092 0.331 0.101 -0.212 0.076 0.194 0.067 37 unknown 0.1 180.7 0.8 False True
180.874 3.834 0.016 0.023 0.099 0.093 0.027 0.178 -0.816 0.129 0.2 0.057 33 unknown 0.1 180.8 3.8 False True
181.879 1.466 0.017 0.016 0.087 0.095 0.66 0.18 -0.067 0.129 0.145 0.073 24 unknown 0.1 181.8 1.4 False True
182.74 0.475 0.018 0.012 0.097 0.094 0.57 0.156 -0.397 0.139 0.238 0.083 67 Teutsch_51 0.1 182.7 0.4 True False
182.841 3.053 0.023 0.021 0.084 0.088 0.48 0.163 -0.94 0.114 0.184 0.055 42 unknown 0.1 182.8 3.0 False True
183.254 3.868 0.017 0.015 0.087 0.084 -0.256 0.171 -1.674 0.124 0.282 0.075 45 unknown 0.1 183.2 3.8 False True
183.377 -0.354 0.016 0.014 0.097 0.088 0.587 0.062 -1.504 0.17 0.331 0.067 26 unknown 0.1 183.3 -0.4 False True
183.47 -2.266 0.025 0.025 0.094 0.089 1.324 0.157 -2.514 0.089 0.435 0.077 33 FSR_0850,UBC71 0.1 183.4 -2.3 True False
183.458 2.559 0.028 0.022 0.098 0.099 -0.367 0.155 -1.488 0.25 0.282 0.086 32 unknown 0.1 183.4 2.5 False True
184.052 2.348 0.025 0.026 0.091 0.097 0.398 0.125 -0.055 0.063 0.524 0.06 31 UBC72 0.1 184.0 2.3 True False
184.13 -0.436 0.016 0.016 0.096 0.08 0.384 0.176 -1.812 0.117 0.297 0.067 47 FSR_0852 0.1 184.1 -0.5 True False
184.633 1.261 0.013 0.02 0.098 0.1 0.335 0.093 -0.411 0.172 0.137 0.083 53 unknown 0.1 184.6 1.2 False True
184.872 3.136 0.019 0.017 0.099 0.099 0.261 0.185 -0.599 0.12 0.227 0.083 54 Koposov_53 0.1 184.8 3.1 True False
184.919 3.132 0.012 0.013 0.093 0.079 0.275 0.176 -0.632 0.12 0.179 0.095 39 Koposov_53 0.1 184.9 3.1 True False
186.039 -0.367 0.01 0.021 0.066 0.095 1.114 0.061 -1.058 0.044 0.189 0.099 17 unknown 0.1 186.0 -0.4 False True
186.053 5.244 0.017 0.024 0.087 0.07 -0.367 0.052 -2.109 0.102 0.3 0.045 24 unknown 0.1 186.0 5.2 False True
186.26 -2.559 0.012 0.012 0.096 0.098 0.816 0.173 -0.244 0.098 0.148 0.085 78 Berkeley_72 0.1 186.2 -2.6 True False
186.346 1.256 0.028 0.015 0.087 0.098 0.996 0.136 -2.951 0.149 0.452 0.053 61 IC_2157 0.1 186.3 1.2 True False
186.451 2.15 0.028 0.026 0.099 0.093 2.326 0.145 -2.863 0.134 1.109 0.033 37 NGC_2168 0.1 186.4 2.1 True False
186.474 2.541 0.019 0.025 0.099 0.095 0.483 0.142 -0.475 0.118 0.176 0.074 29 Koposov_63 0.1 186.4 2.5 True False
186.575 0.15 0.015 0.014 0.098 0.095 0.256 0.068 -2.186 0.068 0.489 0.039 32 NGC_2129 0.1 186.5 0.1 True False
186.578 1.77 0.018 0.016 0.092 0.068 -0.21 0.172 -2.212 0.099 0.129 0.125 39 NGC_2158 0.1 186.5 1.7 True False
186.574 1.764 0.019 0.017 0.085 0.094 -0.186 0.105 -1.983 0.077 0.217 0.083 88 NGC_2158 0.1 186.5 1.7 True False
186.579 1.831 0.014 0.019 0.098 0.097 -0.187 0.124 -2.031 0.112 0.196 0.089 99 NGC_2158 0.1 186.5 1.8 True False
186.546 2.143 0.02 0.024 0.094 0.097 2.245 0.192 -2.901 0.173 1.114 0.046 40 NGC_2168 0.1 186.5 2.1 True False
186.567 2.247 0.021 0.024 0.098 0.097 2.151 0.098 -2.895 0.175 1.134 0.03 41 NGC_2168 0.1 186.5 2.2 True False
186.55 2.337 0.023 0.02 0.096 0.093 2.279 0.155 -2.901 0.17 1.14 0.038 38 NGC_2168 0.1 186.5 2.3 True False
186.551 2.462 0.016 0.021 0.092 0.092 2.257 0.181 -2.945 0.206 1.123 0.069 28 NGC_2168 0.1 186.5 2.4 True False
186.521 2.539 0.006 0.014 0.088 0.093 0.552 0.085 -0.447 0.115 0.228 0.053 32 Koposov_63 0.1 186.5 2.5 True False
186.639 1.776 0.016 0.013 0.099 0.099 -0.164 0.099 -1.994 0.094 0.194 0.065 486 NGC_2158 0.1 186.6 1.7 True False
186.643 1.781 0.012 0.014 0.085 0.051 -0.44 0.034 -1.957 0.035 0.19 0.101 14 NGC_2158 0.1 186.6 1.7 True False
186.642 1.774 0.015 0.015 0.091 0.09 -0.435 0.157 -2.285 0.126 0.124 0.069 75 NGC_2158 0.1 186.6 1.7 True False
186.642 1.779 0.016 0.009 0.095 0.081 -0.375 0.269 -1.811 0.251 0.197 0.093 91 NGC_2158 0.1 186.6 1.7 True False
186.642 1.819 0.017 0.013 0.09 0.096 -0.018 0.207 -2.224 0.137 0.192 0.074 81 NGC_2158 0.1 186.6 1.8 True False
186.64 1.819 0.018 0.014 0.1 0.098 -0.2 0.106 -2.009 0.095 0.179 0.077 219 NGC_2158 0.1 186.6 1.8 True False
186.643 2.047 0.027 0.03 0.097 0.097 2.264 0.138 -2.975 0.234 1.117 0.08 31 NGC_2168 0.1 186.6 2.0 True False
186.651 2.258 0.022 0.026 0.094 0.096 2.358 0.164 -2.886 0.12 1.128 0.024 50 NGC_2168 0.1 186.6 2.2 True False
186.638 2.343 0.022 0.02 0.097 0.093 2.36 0.155 -3.007 0.157 1.138 0.043 42 NGC_2168 0.1 186.6 2.3 True False
186.728 1.75 0.02 0.023 0.095 0.099 -0.172 0.147 -2.087 0.16 0.161 0.104 66 unknown 0.1 186.7 1.7 False True
186.726 1.84 0.018 0.015 0.099 0.091 -0.217 0.147 -1.973 0.086 0.198 0.083 54 unknown 0.1 186.7 1.8 False True
186.75 1.957 0.028 0.031 0.099 0.095 2.11 0.169 -3.029 0.118 1.127 0.093 19 NGC_2168 0.1 186.7 1.9 True False
186.731 2.249 0.02 0.028 0.097 0.093 2.254 0.173 -2.92 0.152 1.148 0.046 37 NGC_2168 0.1 186.7 2.2 True False
186.83 -2.473 0.015 0.015 0.088 0.095 0.515 0.179 -1.019 0.147 0.136 0.106 74 Berkeley_21 0.1 186.8 -2.5 True False
188.06 -2.231 0.01 0.014 0.098 0.099 0.284 0.169 -2.656 0.169 0.201 0.096 69 Czernik_24 0.1 188.0 -2.3 True False
188.07 0.152 0.019 0.025 0.095 0.092 0.817 0.05 -1.518 0.061 0.293 0.037 40 FSR_0883 0.1 188.0 0.1 True False
188.132 0.164 0.019 0.017 0.092 0.088 0.789 0.076 -1.472 0.088 0.295 0.038 36 FSR_0883 0.1 188.1 0.1 True False
189.462 1.845 0.023 0.022 0.094 0.094 -0.315 0.181 -3.219 0.13 0.398 0.045 28 FSR_0893 0.1 189.4 1.8 True False
189.667 3.877 0.016 0.017 0.091 0.078 1.073 0.118 -2.65 0.122 0.321 0.035 33 UBC74 0.1 189.6 3.8 True False
189.743 3.944 0.036 0.015 0.096 0.094 1.109 0.074 -2.654 0.108 0.33 0.051 20 UBC74 0.1 189.7 3.9 True False
189.956 6.43 0.024 0.025 0.094 0.096 0.051 0.249 -1.103 0.184 0.202 0.073 29 unknown 0.1 189.9 6.4 False True
190.779 3.46 0.013 0.016 0.077 0.092 -0.266 0.178 -0.08 0.126 0.278 0.077 29 unknown 0.1 190.7 3.4 False True
190.917 3.32 0.013 0.01 0.09 0.091 0.244 0.161 1.308 0.102 0.244 0.065 40 unknown 0.1 190.9 3.3 False True
191.043 -0.745 0.013 0.019 0.088 0.09 -0.493 0.085 -1.114 0.087 0.447 0.052 42 FSR_0904 0.1 191.0 -0.8 True False
191.058 6.27 0.021 0.021 0.095 0.098 1.846 0.113 -3.81 0.098 0.635 0.039 37 FSR_0905 0.1 191.0 6.2 True False
191.34 6.851 0.023 0.033 0.099 0.094 -0.454 0.2 -1.725 0.214 0.269 0.09 23 unknown 0.1 191.3 6.8 False True
191.942 0.848 0.024 0.017 0.091 0.094 0.023 0.138 -1.304 0.191 0.379 0.088 29 unknown 0.1 191.9 0.8 False True
192.334 3.357 0.018 0.014 0.1 0.089 -0.13 0.159 -0.511 0.102 0.19 0.047 45 unknown 0.1 192.3 3.3 False True
192.345 3.54 0.016 0.013 0.077 0.091 -0.042 0.15 -0.572 0.115 0.22 0.086 43 unknown 0.1 192.3 3.5 False True
192.584 5.383 0.009 0.01 0.091 0.084 -0.08 0.118 -1.318 0.1 0.154 0.082 49 Berkeley_23 0.1 192.5 5.3 True False
192.576 5.429 0.016 0.022 0.071 0.09 -0.035 0.083 -1.397 0.113 0.164 0.086 30 Berkeley_23 0.1 192.5 5.4 True False
192.634 5.373 0.024 0.015 0.097 0.096 -0.111 0.107 -1.365 0.169 0.231 0.093 49 Berkeley_23 0.1 192.6 5.3 True False
192.854 -2.283 0.015 0.009 0.086 0.07 0.089 0.071 -1.587 0.147 0.306 0.106 27 FSR_0921 0.1 192.8 -2.3 True False
192.85 1.545 0.028 0.027 0.085 0.088 -0.47 0.134 -1.346 0.064 0.594 0.085 27 Skiff_J0619+18.5 0.1 192.8 1.5 True False
193.232 -1.03 0.012 0.012 0.094 0.088 0.583 0.119 0.159 0.078 0.578 0.074 34 FSR_0923 0.1 193.2 -1.1 True False
194.453 -0.96 0.023 0.027 0.097 0.095 -0.471 0.143 -0.929 0.104 0.531 0.063 22 unknown 0.1 194.4 -1.0 False True
194.463 -0.872 0.021 0.02 0.092 0.094 -0.461 0.139 -1.039 0.089 0.538 0.072 22 unknown 0.1 194.4 -0.9 False True
195.325 -1.323 0.014 0.017 0.098 0.098 0.452 0.113 -0.049 0.107 0.133 0.098 39 FSR_0937 0.1 195.3 -1.4 True False
195.327 4.522 0.021 0.013 0.093 0.071 -0.095 0.059 -1.052 0.091 0.368 0.057 30 FSR_0935 0.1 195.3 4.5 True False
195.57 -3.633 0.018 0.025 0.091 0.093 -0.48 0.104 0.101 0.069 0.251 0.075 25 FSR_0942 0.1 195.5 -3.7 True False
195.571 -3.576 0.016 0.014 0.093 0.089 -0.397 0.107 0.067 0.081 0.284 0.055 59 FSR_0942 0.1 195.5 -3.6 True False
195.56 0.76 0.014 0.023 0.092 0.092 0.806 0.133 0.145 0.105 0.201 0.077 48 FSR_0941 0.1 195.5 0.7 True False
195.648 -0.139 0.018 0.025 0.097 0.081 0.103 0.22 -0.428 0.182 0.234 0.125 31 unknown 0.1 195.6 -0.2 False True
195.656 -0.057 0.023 0.028 0.092 0.097 0.054 0.112 -0.522 0.212 0.177 0.091 33 unknown 0.1 195.6 -0.1 False True
195.955 1.683 0.016 0.011 0.076 0.09 -0.159 0.097 0.002 0.138 0.216 0.069 43 FSR_0948 0.1 195.9 1.6 True False
195.95 4.558 0.019 0.011 0.091 0.067 0.261 0.062 -0.649 0.126 0.222 0.061 18 unknown 0.1 195.9 4.5 False True
196.138 -4.969 0.024 0.022 0.097 0.075 0.32 0.124 -0.474 0.125 0.157 0.061 17 unknown 0.1 196.1 -5.0 False True
196.562 0.346 0.018 0.022 0.091 0.095 0.221 0.133 0.032 0.113 0.542 0.071 34 FSR_0951,UBC79 0.1 196.5 0.3 True False
